tracking_id,file_number,module,source_path,source_line,lean_kind,source_name,fqn,source_header
S05.R056,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1392,theorem,starPacked_conditions_to_original,VennDiagrams.Evans2013Construction.starPacked_conditions_to_original,theorem starPacked_conditions_to_original
S05.R057,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1424,theorem,starPacked_conditions_to_bridge_of_scaled_eq,VennDiagrams.Evans2013Construction.starPacked_conditions_to_bridge_of_scaled_eq,theorem starPacked_conditions_to_bridge_of_scaled_eq
S05.R058,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1488,theorem,packedFiniteConditionalityClosure_eq_likelihoodRelation,VennDiagrams.packedFiniteConditionalityClosure_eq_likelihoodRelation,theorem packedFiniteConditionalityClosure_eq_likelihoodRelation
S05.R059,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1549,theorem,observed_likelihood_proportional_induced_of_likelihoodFiberCriterion,VennDiagrams.Evans2013Construction.observed_likelihood_proportional_induced_of_likelihoodFiberCriterion,theorem observed_likelihood_proportional_induced_of_likelihoodFiberCriterion
S05.R060,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1591,theorem,finiteMaximum_mul_pos,VennDiagrams.finiteMaximum_mul_pos,theorem finiteMaximum_mul_pos
S05.R061,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1606,theorem,maxLikelihoodOn_eq_mul_of_proportional,VennDiagrams.maxLikelihoodOn_eq_mul_of_proportional,theorem maxLikelihoodOn_eq_mul_of_proportional
S05.R062,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1621,theorem,extendedLikelihoodRatio_eq_of_proportional,VennDiagrams.extendedLikelihoodRatio_eq_of_proportional,theorem extendedLikelihoodRatio_eq_of_proportional
S05.R063,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1642,theorem,extendedLikelihoodRatio_induced_of_likelihoodFiberCriterion,VennDiagrams.extendedLikelihoodRatio_induced_of_likelihoodFiberCriterion,theorem extendedLikelihoodRatio_induced_of_likelihoodFiberCriterion
S05.R064,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1658,theorem,observed_likelihood_proportional_induced_of_finiteSufficient,VennDiagrams.observed_likelihood_proportional_induced_of_finiteSufficient,theorem observed_likelihood_proportional_induced_of_finiteSufficient
S05.R065,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1680,theorem,extendedLikelihoodRatio_induced_of_finiteSufficient,VennDiagrams.extendedLikelihoodRatio_induced_of_finiteSufficient,theorem extendedLikelihoodRatio_induced_of_finiteSufficient
S05.R066,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1696,theorem,lowerTailProbability_induced_of_score,VennDiagrams.lowerTailProbability_induced_of_score,theorem lowerTailProbability_induced_of_score
S05.R067,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1735,theorem,lowerTailProbability_induced_of_likelihoodFiberCriterion,VennDiagrams.lowerTailProbability_induced_of_likelihoodFiberCriterion,theorem lowerTailProbability_induced_of_likelihoodFiberCriterion
S05.R068,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1752,theorem,lowerTailProbability_induced_of_finiteSufficient,VennDiagrams.lowerTailProbability_induced_of_finiteSufficient,theorem lowerTailProbability_induced_of_finiteSufficient
S05.R069,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1769,theorem,lowerTailLRPValue_induced_of_likelihoodFiberCriterion,VennDiagrams.lowerTailLRPValue_induced_of_likelihoodFiberCriterion,theorem lowerTailLRPValue_induced_of_likelihoodFiberCriterion
S05.R070,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1787,theorem,lowerTailLRPValue_induced_of_finiteSufficient,VennDiagrams.lowerTailLRPValue_induced_of_finiteSufficient,theorem lowerTailLRPValue_induced_of_finiteSufficient
S05.R071,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1805,theorem,lowerTailProbability_induced_of_finiteMinimalSufficient,VennDiagrams.lowerTailProbability_induced_of_finiteMinimalSufficient,theorem lowerTailProbability_induced_of_finiteMinimalSufficient
S05.R072,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1820,theorem,lowerTailLRPValue_induced_of_finiteMinimalSufficient,VennDiagrams.lowerTailLRPValue_induced_of_finiteMinimalSufficient,theorem lowerTailLRPValue_induced_of_finiteMinimalSufficient
S05.R073,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1835,theorem,packedFiniteSufficiencyRelation_le_likelihoodRelation,VennDiagrams.packedFiniteSufficiencyRelation_le_likelihoodRelation,theorem packedFiniteSufficiencyRelation_le_likelihoodRelation
S05.R074,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1874,theorem,packedFiniteJointClosure_eq_likelihoodRelation,VennDiagrams.packedFiniteJointClosure_eq_likelihoodRelation,theorem packedFiniteJointClosure_eq_likelihoodRelation
S05.D047,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1900,abbrev,DirectionalConditionality,VennDiagrams.DirectionalConditionality,abbrev DirectionalConditionality (ι : Type u) := StatisticalRelation ι
S05.D048,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1904,def,conditionalityRelation,VennDiagrams.conditionalityRelation,def conditionalityRelation {ι : Type u} (C₀ : DirectionalConditionality ι) :
S05.R075,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1909,theorem,directionalConditionality_le_conditionalityRelation,VennDiagrams.directionalConditionality_le_conditionalityRelation,theorem directionalConditionality_le_conditionalityRelation
S05.R076,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1916,theorem,conditionalityRelation_reflexive,VennDiagrams.conditionalityRelation_reflexive,theorem conditionalityRelation_reflexive {ι : Type u}
S05.R077,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1923,theorem,conditionalityRelation_symmetric,VennDiagrams.conditionalityRelation_symmetric,theorem conditionalityRelation_symmetric {ι : Type u}
S05.R078,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1934,theorem,conditionalityRelation_le_of_reflexive_symmetric,VennDiagrams.conditionalityRelation_le_of_reflexive_symmetric,theorem conditionalityRelation_le_of_reflexive_symmetric
S05.R079,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1947,theorem,conditionalityRelation_le_likelihoodRelation,VennDiagrams.conditionalityRelation_le_likelihoodRelation,theorem conditionalityRelation_le_likelihoodRelation
S05.R080,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1962,theorem,equivalenceClosure_conditionalityRelation,VennDiagrams.equivalenceClosure_conditionalityRelation,theorem equivalenceClosure_conditionalityRelation {ι : Type u}
S05.R081,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1984,theorem,not_transitive_of_witness,VennDiagrams.not_transitive_of_witness,theorem not_transitive_of_witness {ι : Type u} {R : StatisticalRelation ι}
S05.R082,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,1993,theorem,conditionalityRelation_not_transitive_of_fork,VennDiagrams.conditionalityRelation_not_transitive_of_fork,theorem conditionalityRelation_not_transitive_of_fork
S05.D049,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2004,def,RelationsIncomparable,VennDiagrams.RelationsIncomparable,def RelationsIncomparable {ι : Type u}
S05.R083,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2009,theorem,relationsIncomparable_of_witnesses,VennDiagrams.relationsIncomparable_of_witnesses,theorem relationsIncomparable_of_witnesses
S05.R084,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2023,theorem,sufficiency_conditionality_incomparable_of_witnesses,VennDiagrams.sufficiency_conditionality_incomparable_of_witnesses,theorem sufficiency_conditionality_incomparable_of_witnesses
S05.R085,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2033,theorem,reflexive_relations_share_identity,VennDiagrams.reflexive_relations_share_identity,theorem reflexive_relations_share_identity
S05.R086,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2042,theorem,equivalenceClosure_eq_self_of_equivalence,VennDiagrams.equivalenceClosure_eq_self_of_equivalence,theorem equivalenceClosure_eq_self_of_equivalence
S05.R087,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2048,theorem,relationUnion_le_of_le,VennDiagrams.relationUnion_le_of_le,theorem relationUnion_le_of_le
S05.R088,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2057,theorem,relationUnion_lt_of_witness,VennDiagrams.relationUnion_lt_of_witness,theorem relationUnion_lt_of_witness
S05.R089,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2071,theorem,equivalenceClosure_mono,VennDiagrams.equivalenceClosure_mono,theorem equivalenceClosure_mono
S05.R090,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2080,theorem,equivalenceClosure_relationUnion_le,VennDiagrams.equivalenceClosure_relationUnion_le,theorem equivalenceClosure_relationUnion_le
S05.R091,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2088,theorem,equivalenceClosure_relationUnion_eq_of_left,VennDiagrams.equivalenceClosure_relationUnion_eq_of_left,theorem equivalenceClosure_relationUnion_eq_of_left
S05.D050,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2107,def,lowerTail,VennDiagrams.lowerTail,def lowerTail {X : Type u} {Score : Type z} [Preorder Score]
S05.D051,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2112,def,lowerTailMass,VennDiagrams.lowerTailMass,noncomputable def lowerTailMass {X : Type u} {Score : Type z}
S05.D052,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2119,def,finiteLowerTailPValue,VennDiagrams.finiteLowerTailPValue,noncomputable def finiteLowerTailPValue {X : Type u} {Θ : Type v}
S05.R092,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2127,theorem,lowerTail_image_equiv,VennDiagrams.lowerTail_image_equiv,theorem lowerTail_image_equiv
S05.R093,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2147,theorem,lowerTailMass_equiv,VennDiagrams.lowerTailMass_equiv,theorem lowerTailMass_equiv
S05.R094,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2170,theorem,finiteLowerTailPValue_equiv,VennDiagrams.finiteLowerTailPValue_equiv,theorem finiteLowerTailPValue_equiv
S05.R095,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2189,theorem,finite_bijection_lowerTail_score_mass_transport,VennDiagrams.finite_bijection_lowerTail_score_mass_transport,theorem finite_bijection_lowerTail_score_mass_transport
S05.R096,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2215,theorem,maxLikelihoodOn_equiv,VennDiagrams.maxLikelihoodOn_equiv,theorem maxLikelihoodOn_equiv
S05.R097,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2230,theorem,extendedLikelihoodRatio_equiv,VennDiagrams.extendedLikelihoodRatio_equiv,theorem extendedLikelihoodRatio_equiv
S05.R098,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2245,theorem,lowerTailProbability_eq_lowerTailMass,VennDiagrams.lowerTailProbability_eq_lowerTailMass,theorem lowerTailProbability_eq_lowerTailMass
S05.R099,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2257,theorem,lowerTailLRPValue_equiv,VennDiagrams.lowerTailLRPValue_equiv,theorem lowerTailLRPValue_equiv
S05.R100,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2278,theorem,extended_lr_region_and_pvalue_transport,VennDiagrams.extended_lr_region_and_pvalue_transport,theorem extended_lr_region_and_pvalue_transport
S05.R101,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2298,theorem,lowerTailLRPValue_eq_of_sufficiency_relabelling,VennDiagrams.lowerTailLRPValue_eq_of_sufficiency_relabelling,theorem lowerTailLRPValue_eq_of_sufficiency_relabelling
S05.R102,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2328,theorem,packedLowerTailLRPValue_eq_reduced,VennDiagrams.packedLowerTailLRPValue_eq_reduced,theorem packedLowerTailLRPValue_eq_reduced
S05.R103,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2348,theorem,packedLowerTailLRPValueProcedure_preserves_sufficiency,VennDiagrams.packedLowerTailLRPValueProcedure_preserves_sufficiency,theorem packedLowerTailLRPValueProcedure_preserves_sufficiency
S05.D053,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2399,def,eventMass,VennDiagrams.ReducedStable.eventMass,noncomputable def eventMass (E : FiniteModel Theta X) (theta : Theta)
S05.D054,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2402,def,AncillaryEvent,VennDiagrams.ReducedStable.AncillaryEvent,def AncillaryEvent (E : FiniteModel Theta X) (s : Finset X) : Prop :=
S05.D055,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2405,def,CentralEvent,VennDiagrams.ReducedStable.CentralEvent,def CentralEvent (E : FiniteModel Theta X) (s : Finset X) : Prop :=
S05.D056,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2408,def,laminalCell,VennDiagrams.ReducedStable.laminalCell,noncomputable def laminalCell (E : FiniteModel Theta X) (x : X) : Finset X := by
S05.D057,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2413,def,laminalConditionalPMF,VennDiagrams.ReducedStable.laminalConditionalPMF,noncomputable def laminalConditionalPMF (E : FiniteModel Theta X) (x : X)
S05.R104,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2419,theorem,eventMass_univ,VennDiagrams.ReducedStable.eventMass_univ,@[simp] theorem eventMass_univ (E : FiniteModel Theta X) (theta : Theta) :
S05.R105,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2422,theorem,eventMass_nonneg,VennDiagrams.ReducedStable.eventMass_nonneg,theorem eventMass_nonneg (E : FiniteModel Theta X) (theta : Theta) (s : Finset X) :
S05.R106,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2426,theorem,eventMass_mono,VennDiagrams.ReducedStable.eventMass_mono,theorem eventMass_mono (E : FiniteModel Theta X) (theta : Theta)
S05.R107,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2432,theorem,eventMass_inter_add_sdiff,VennDiagrams.ReducedStable.eventMass_inter_add_sdiff,theorem eventMass_inter_add_sdiff (E : FiniteModel Theta X) (theta : Theta)
S05.R108,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2438,theorem,ancillaryEvent_univ,VennDiagrams.ReducedStable.ancillaryEvent_univ,theorem ancillaryEvent_univ (E : FiniteModel Theta X) : AncillaryEvent E univ := by
S05.R109,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2442,theorem,ancillaryEvent_sdiff,VennDiagrams.ReducedStable.ancillaryEvent_sdiff,theorem ancillaryEvent_sdiff (E : FiniteModel Theta X) (s t : Finset X)
S05.R110,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2451,theorem,ancillaryEvent_compl,VennDiagrams.ReducedStable.ancillaryEvent_compl,theorem ancillaryEvent_compl (E : FiniteModel Theta X) (s : Finset X)
S05.R111,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2457,theorem,centralEvent_univ,VennDiagrams.ReducedStable.centralEvent_univ,theorem centralEvent_univ (E : FiniteModel Theta X) : CentralEvent E univ := by
S05.R112,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2462,theorem,centralEvent_compl,VennDiagrams.ReducedStable.centralEvent_compl,theorem centralEvent_compl (E : FiniteModel Theta X) (s : Finset X)
S05.R113,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2472,theorem,centralEvent_inter,VennDiagrams.ReducedStable.centralEvent_inter,theorem centralEvent_inter (E : FiniteModel Theta X) (s t : Finset X)
S05.R114,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2479,theorem,centralEvent_finiteIntersection,VennDiagrams.ReducedStable.centralEvent_finiteIntersection,theorem centralEvent_finiteIntersection (E : FiniteModel Theta X)
S05.R115,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2494,theorem,mem_laminalCell_iff,VennDiagrams.ReducedStable.mem_laminalCell_iff,@[simp] theorem mem_laminalCell_iff (E : FiniteModel Theta X) (x y : X) :
S05.R116,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2500,theorem,laminalCell_eq_intersection,VennDiagrams.ReducedStable.laminalCell_eq_intersection,theorem laminalCell_eq_intersection (E : FiniteModel Theta X) (x : X) :
S05.R117,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2519,theorem,laminalCell_central,VennDiagrams.ReducedStable.laminalCell_central,theorem laminalCell_central (E : FiniteModel Theta X) (x : X) :
S05.R118,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2527,theorem,laminalCell_ancillary,VennDiagrams.ReducedStable.laminalCell_ancillary,theorem laminalCell_ancillary (E : FiniteModel Theta X) (x : X) :
S05.R119,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2530,theorem,laminalCell_subset_central,VennDiagrams.ReducedStable.laminalCell_subset_central,theorem laminalCell_subset_central (E : FiniteModel Theta X) (x : X)
S05.R120,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2535,theorem,mem_laminalCell_self,VennDiagrams.ReducedStable.mem_laminalCell_self,@[simp] theorem mem_laminalCell_self (E : FiniteModel Theta X) (x : X) :
S05.R121,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2541,theorem,mem_laminalCell_symm,VennDiagrams.ReducedStable.mem_laminalCell_symm,theorem mem_laminalCell_symm (E : FiniteModel Theta X) {x y : X}
S05.R122,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2547,theorem,mem_laminalCell_trans,VennDiagrams.ReducedStable.mem_laminalCell_trans,theorem mem_laminalCell_trans (E : FiniteModel Theta X) {x y z : X}
S05.R123,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2554,theorem,laminalCell_eq_of_mem,VennDiagrams.ReducedStable.laminalCell_eq_of_mem,theorem laminalCell_eq_of_mem (E : FiniteModel Theta X) {x y : X}
S05.R124,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2561,theorem,laminalCell_eq_iff,VennDiagrams.ReducedStable.laminalCell_eq_iff,theorem laminalCell_eq_iff (E : FiniteModel Theta X) (x y : X) :
S05.R125,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2569,theorem,laminalCell_fiber,VennDiagrams.ReducedStable.laminalCell_fiber,theorem laminalCell_fiber (E : FiniteModel Theta X) (x : X) :
S05.R126,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2577,theorem,laminalStatistic_ancillary,VennDiagrams.ReducedStable.laminalStatistic_ancillary,theorem laminalStatistic_ancillary (E : FiniteModel Theta X) :
S05.R127,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2598,theorem,statistic_eq_of_laminalCell_eq,VennDiagrams.ReducedStable.statistic_eq_of_laminalCell_eq,theorem statistic_eq_of_laminalCell_eq (E : FiniteModel Theta X)
S05.R128,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2607,theorem,laminalCell_mass_pos,VennDiagrams.ReducedStable.laminalCell_mass_pos,theorem laminalCell_mass_pos (E : FiniteModel Theta X)
S05.R129,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2616,theorem,laminalConditionalPMF_nonneg,VennDiagrams.ReducedStable.laminalConditionalPMF_nonneg,theorem laminalConditionalPMF_nonneg (E : FiniteModel Theta X) (x : X)
S05.R130,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2624,theorem,laminalConditionalPMF_sum_one,VennDiagrams.ReducedStable.laminalConditionalPMF_sum_one,theorem laminalConditionalPMF_sum_one (E : FiniteModel Theta X)
S05.D058,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2634,def,laminalConditionalModel,VennDiagrams.ReducedStable.laminalConditionalModel,noncomputable def laminalConditionalModel (E : FiniteModel Theta X)
S05.R131,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2657,theorem,centralEvent_conditional_invariance,VennDiagrams.ReducedStable.centralEvent_conditional_invariance,theorem centralEvent_conditional_invariance
S05.R132,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2668,theorem,centralEvent_iff_conditional_invariance,VennDiagrams.ReducedStable.centralEvent_iff_conditional_invariance,theorem centralEvent_iff_conditional_invariance
S05.R133,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2695,theorem,ancillaryEvent_fiber,VennDiagrams.ReducedStable.ancillaryEvent_fiber,theorem ancillaryEvent_fiber
S05.D059,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2706,def,reweightedEventMass,VennDiagrams.ReducedStable.reweightedEventMass,noncomputable def reweightedEventMass
S05.R134,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2717,theorem,centralEvent_reweighting_invariant,VennDiagrams.ReducedStable.centralEvent_reweighting_invariant,theorem centralEvent_reweighting_invariant
S05.R135,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2744,theorem,eventMass_map_equiv,VennDiagrams.ReducedStable.eventMass_map_equiv,theorem eventMass_map_equiv
S05.R136,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2753,theorem,AncillaryEvent_map_equiv_iff,VennDiagrams.ReducedStable.AncillaryEvent_map_equiv_iff,theorem AncillaryEvent_map_equiv_iff
S05.R137,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2762,theorem,CentralEvent_map_equiv_iff,VennDiagrams.ReducedStable.CentralEvent_map_equiv_iff,theorem CentralEvent_map_equiv_iff
S05.R138,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2795,theorem,mem_laminalCell_equiv,VennDiagrams.ReducedStable.mem_laminalCell_equiv,theorem mem_laminalCell_equiv
S05.R139,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2816,theorem,laminalCell_equiv,VennDiagrams.ReducedStable.laminalCell_equiv,theorem laminalCell_equiv
S05.R140,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2827,theorem,eventMass_laminalCell_equiv,VennDiagrams.ReducedStable.eventMass_laminalCell_equiv,theorem eventMass_laminalCell_equiv
S05.R141,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2838,theorem,laminalConditionalPMF_equiv,VennDiagrams.ReducedStable.laminalConditionalPMF_equiv,theorem laminalConditionalPMF_equiv
S05.R142,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2858,theorem,PackedFiniteStatistic.inducedModel_all_effective,VennDiagrams.PackedFiniteStatistic.inducedModel_all_effective,theorem PackedFiniteStatistic.inducedModel_all_effective
S05.D060,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2883,def,packedFiniteReducedStableConditionalityRelation,VennDiagrams.packedFiniteReducedStableConditionalityRelation,def packedFiniteReducedStableConditionalityRelation
S05.R143,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2908,theorem,packedFiniteSufficiencyRelation_le_reducedStableConditionality,VennDiagrams.packedFiniteSufficiencyRelation_le_reducedStableConditionality,theorem packedFiniteSufficiencyRelation_le_reducedStableConditionality
S05.R144,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2928,theorem,packedFiniteReducedStableConditionalityRelation_reflexive,VennDiagrams.packedFiniteReducedStableConditionalityRelation_reflexive,theorem packedFiniteReducedStableConditionalityRelation_reflexive
S05.R145,S05,VennDiagrams.S05_SufficiencyConditionality,VennDiagrams/S05_SufficiencyConditionality.lean,2936,theorem,packedFiniteReducedStableConditionalityRelation_symmetric,VennDiagrams.packedFiniteReducedStableConditionalityRelation_symmetric,theorem packedFiniteReducedStableConditionalityRelation_symmetric
